DJSTEEL
256.51
250.38
247.69
248.66
247.52
251.14
246.47
247.24
253.40
262.93
255.54
253.01
250.93
237.93
241.69
248.39
243.97
245.53
253.35
249.45
250.42
246.34
240.94
238.37
250.48
249.49
248.41
249.03
248.73
241.34
245.16
260.51
258.98
267.03
270.41
269.72
276.78
280.10
286.50
283.80
280.11
284.92
280.50
283.87
300.96
298.82
297.56
293.46
291.59
291.28
285.44
284.44
285.36
293.74
290.60
289.27
294.48
288.93
290.86
290.90
291.44
280.47
292.06
298.38
307.10
307.69
307.33
302.20
300.42
311.77
313.64
308.57
326.31
324.64
326.82
332.56
333.94
329.59
310.22
314.55
310.91
313.41
304.89
307.87
303.78
299.56
298.99
300.84
306.89
305.35
302.26
302.26
297.92
297.05
294.36
299.42
297.95
300.69
303.89
306.79
304.63
306.43
301.32
308.60
307.95
319.04
325.42
331.94
332.44
333.94
342.01
347.32
350.76
349.95
346.18
349.87
349.09
347.15
336.30
339.09
348.27
349.54
356.93
357.31
357.59
357.59
367.64
364.46
362.92
362.88
337.41
347.73
344.96
333.98
327.41
340.37
340.47
352.46
356.21
355.09
342.16
351.90
354.83
349.44
357.78
361.72
371.48
369.57
371.98
375.61
373.82
369.31
379.69
376.57
380.71
382.49
385.29
388.39
392.60
389.88
388.66
393.02
395.86
403.87
399.35
395.56
399.51
406.67
412.70
404.95
407.89
404.94
401.84
393.37
392.08
397.75
402.38
401.48
408.33
417.53
422.97
412.68
418.89
417.00
416.97
415.29
411.54
416.51
416.71
410.21
409.38
399.69
410.67
411.24
420.64
423.64
433.01
429.03
428.30
423.62
409.61
424.24
405.71
393.46
400.43
407.04
410.64
406.76
409.53
402.08
407.31
403.60
396.90
386.48
386.73
391.35
393.15
403.21
402.38
406.63
410.25
410.43
404.68
415.11
425.83
428.99
423.66
423.00
423.59
417.86
409.90
406.64
401.35
395.10
374.57
368.05
375.93
368.59
365.49
367.53
357.75
360.29
359.42
367.21
349.23
351.53
349.82
341.26
326.35
318.56
333.62
337.06
345.34
360.86
354.00
369.35
364.19
349.26
360.56
357.84
368.94
370.96
368.74
374.04
365.26
358.02
362.07
358.05
367.24
372.13
368.24
389.75
393.53
395.69
402.93
401.11
403.08
407.56
413.96
409.38
413.51
416.11
405.86
399.72
409.79
412.08
423.88
420.90
411.37
407.14
402.16
398.21
405.32
418.23
406.19
407.93
414.54
418.62
422.10
435.07
437.56
415.19
424.25
399.43
403.87
396.32
409.72
391.38
391.79
381.45
358.96
369.86
377.43
365.62
370.43
356.17
362.80
363.62
373.67
362.46
366.88
385.63
393.51
398.29
391.70
389.67
398.45
411.14
417.97
421.82
406.50
419.47
414.86
409.55
394.11
395.26
394.51
399.16
413.63
417.30
425.59
416.44
420.73
416.71
403.36
400.92
384.39
371.15
360.82
361.04
378.29
369.64
385.68
367.87
358.80
338.61
350.17
349.27
349.27
367.93
367.08
373.40
374.26
375.25
379.19
391.15
382.50
369.83
365.84
371.91
383.84
391.17
388.57
400.73
401.81
400.00
414.52
426.94
414.84
423.60
436.86
439.79
436.03
440.60
416.60
420.74
420.94
438.18
426.93
414.82
391.01
419.40
422.82
443.00
437.90
426.85
452.45
416.23
426.03
440.78
451.93
451.83
436.09
440.19
437.44
455.11
461.52
463.56
478.09
483.24
489.35
476.55
487.55
474.60
469.30
474.15
497.87
496.52
499.62
501.19
493.56
492.94
481.84
497.68
497.98
484.68
488.68
482.83
493.24
513.18
521.97
516.79
534.62
522.20
530.99
538.70
530.41
545.43
556.18
551.21
556.06
532.81
527.44
519.61
516.65
539.23
521.62
536.11
532.42
532.66
523.52
551.63
540.62
550.91
531.10
519.26
511.11
534.80
534.60
531.62
538.21
548.51
536.30
554.87
553.90
555.33
535.26
543.94
547.00
529.31
460.52
458.34
468.78
451.28
471.96
483.51
482.69
481.27
470.14
473.12
438.13
433.23
455.49
444.04
429.11
407.27
421.03
428.69
460.42
474.37
457.32
435.38
407.60
409.67
417.42
411.50
399.24
384.52
383.28
406.07
400.56
392.16
390.83
397.86
412.86
409.47
402.16
386.56
390.87
399.54
404.52
403.20
371.38
364.64
344.05
349.88
334.70
298.26
316.84
325.19
345.83
307.80
322.73
292.79
305.96
336.80
320.19
306.05
298.20
296.73
284.22
236.00
252.79
239.09
206.90
206.71
194.79
172.57
178.76
158.87
159.82
193.95
177.77
143.39
162.56
165.50
186.88
179.88
162.63
157.65
156.48
141.68
164.47
168.84
176.00
180.03
179.63
190.36
170.65
153.54
159.65
160.49
152.28
133.36
152.26
142.36
137.42
134.19
118.58
103.02
118.27
130.98
136.78
152.73
153.87
130.81
138.75
136.25
136.93
146.66
170.11
170.17
185.20
177.27
184.27
177.61
190.16
199.12
181.66
179.66
168.70
172.30
172.59
178.51
174.90
182.76
184.78
197.26
198.93
201.04
191.20
197.20
187.36
171.09
176.37
161.64
168.59
171.88
160.90
167.53
161.36
164.09
158.42
168.01
184.56
175.53
164.94
162.48
170.63
174.29
181.14
192.86
191.33
175.14
176.43
180.15
180.66
162.29
155.96
157.51
157.84
140.63
149.27
141.21
136.13
132.14
116.74
122.07
133.57
123.05
123.19
121.71
138.87
137.41
136.00
135.73
135.09
126.16
133.77
143.91
138.18
150.73
152.82
152.45
161.49
157.93
145.49
147.50
155.17
168.02
172.80
168.70
159.62
162.27
175.05
180.26
173.89
176.21
181.36
187.00
172.42
181.08
185.02
174.06
181.80
173.52
169.06
174.31
183.47
190.10
206.67
202.23
206.36
198.86
204.85
197.56
196.27
177.26
178.00
175.40
185.62
193.20
194.69
185.65
187.09
194.38
194.97
200.08
205.82
220.30
222.27
208.14
217.48
222.63
217.82
228.49
230.11
236.45
228.58
216.14
216.03
212.72
215.36
216.99
197.42
201.34
203.86
209.44
210.65
211.22
207.26
205.13
199.15
190.41
187.11
182.24
185.57
185.14
190.93
194.10
203.41
209.61
211.07
217.02
214.83
208.31
210.04
212.17
213.55
212.15
199.85
205.48
209.09
222.94
221.68
224.95
223.09
228.53
220.80
215.11
219.44
227.32
222.03
208.20
213.93
214.02
217.46
222.73
222.78
219.77
216.22
217.35
222.55
215.52
209.15
207.66
212.29
214.66
222.34
223.50
231.37
231.01
233.82
240.59
245.85
247.84
247.00
244.57
250.10
245.20
237.98
233.79
235.01
233.16
229.65
219.18
215.49
224.18
224.02
224.87
230.43
228.92
227.05
228.73
237.39
240.91
232.96
233.48
231.38
230.28
225.82
223.02
218.05
207.93
198.83
206.41
198.83
196.76
200.06
199.03
205.71
205.01
213.59
211.11
215.18
211.38
214.85
224.18
227.80
226.50
221.72
222.34
225.32
227.02
233.21
227.13
230.01
234.57
238.74
233.62
231.30
232.04
227.92
236.62
233.49
236.34
242.14
241.98
242.44
240.37
242.43
250.92
252.60
259.10
264.03
261.72
258.01
260.87
257.19
267.60
269.01
280.05
278.83
291.41
286.70
279.54
280.69
278.62
272.21
279.18
272.28
257.36
247.25
249.66
240.43
235.63
230.04
226.18
238.51
243.65
238.20
221.57
227.41
223.06
231.25
227.19
237.17
238.97
249.83
248.18
253.93
260.47
260.90
251.35
252.08
254.43
254.99
262.07
264.82
266.07
269.87
277.09
279.46
279.05
279.79
279.55
284.85
282.22
289.97
286.47
281.58
278.88
283.27
295.36
294.62
286.53
292.47
298.60
293.54
292.64
297.82
309.52
310.19
304.82
303.95
303.62
301.26
300.59
304.95
298.18
289.10
284.15
285.28
285.37
286.75
292.57
293.56
279.00
281.93
278.22
272.21
271.59
261.94
265.71
258.38
259.02
275.16
265.49
272.57
271.92
262.92
257.35
250.50
250.81
235.61
243.41
239.56
247.35
244.93
260.01
254.10
239.36
250.34
247.29
232.73
226.19
231.37
232.99
244.28
248.26
248.09
254.19
251.03
245.83
244.26
247.96
241.11
244.20
235.12
240.56
233.76
218.67
215.31
213.44
211.35
210.23
222.31
225.48
231.40
223.33
228.02
229.25
227.44
218.97
219.50
230.88
230.05
239.62
246.02
248.61
241.40
235.82
235.65
236.50
246.63
244.07
249.20
246.92
247.52
250.18
245.92
233.28
233.42
231.78
235.08
243.03
246.78
250.69
237.49
231.71
223.73
223.70
220.81
228.89
223.68
226.75
238.05
240.93
244.64
246.56
249.66
245.76
247.43
253.27
245.52
243.10
244.00
240.58
240.79
237.20
236.78
231.53
238.24
237.18
238.70
241.29
240.22
244.90
239.25
244.93
247.09
244.60
253.18
252.70
250.88
252.45
249.41
247.46
248.24
239.56
245.31
239.55
239.54
242.24
239.02
237.58
238.47
243.83
245.75
250.68
250.99
260.00
264.24
262.54
256.85
260.51
261.55
255.71
254.35
247.42
246.07
249.91
254.48
255.84
250.67
254.36
252.52
253.73
254.44
263.22
269.04
270.83
271.97
273.80
270.71
273.71
277.07
280.61
282.10
280.76
287.56
293.09
293.09
298.32
296.78
295.05
293.93
293.86
293.62
294.65
292.12
300.13
301.25
303.06
299.84
294.49
294.27
301.96
304.47
301.51
300.21
307.66
295.85
295.89
291.73
296.48
298.51
313.99
307.92
300.54
306.68
315.71
318.25
320.47
317.59
319.31
318.50
311.51
314.31
315.65
324.74
326.05
329.91
338.03
332.54
317.62
312.77
315.06
317.31
321.81
311.09
314.24
323.90
320.94
312.09
314.85
306.14
295.64
307.18
307.14
303.16
295.68
302.35
300.70
307.74
307.21
311.27
314.44
315.62
315.24
321.21
323.36
319.51
320.12
323.77
327.64
325.34
321.54
316.72
312.30
306.29
306.79
307.09
308.71
303.98
313.62
317.31
317.44
316.33
319.72
317.25
316.85
315.79
308.26
309.16
302.35
299.42
299.12
305.92
305.76
296.33
299.34
291.85
292.91
291.92
296.47
293.68
287.90
284.51
287.46
290.15
292.12
294.46
296.97
286.45
288.32
282.67
279.70
278.46
275.23
277.55
278.52
272.90
280.81
274.81
269.64
268.32
272.03
278.23
277.60
279.82
276.91
277.09
283.38
290.27
294.39
297.17
296.83
293.20
298.17
296.19
288.78
287.19
291.54
286.32
292.74
289.01
296.58
294.75
300.84
301.04
298.00
287.23
279.59
275.46
275.92
272.07
262.91
262.03
241.45
237.19
211.56
226.06
216.92
227.83
232.25
235.72
229.32
227.91
212.00
207.21
205.90
216.09
220.89
215.91
224.93
237.50
239.44
240.31
235.64
225.27
218.69
233.33
228.26
220.11
218.14
223.90
227.65
233.43
230.35
225.41
217.78
203.29
185.66
189.18
196.30
202.13
189.22
189.80
182.17
171.88
180.45
191.66
197.28
189.96
200.81
202.17
207.71
207.03
212.11
200.76
207.76
199.26
204.38
209.99
219.77
209.50
215.43
234.37
242.71
228.08
222.50
230.08
235.03
239.42
237.99
239.77
225.17
228.42
237.08
236.75
241.41
234.86
227.04
227.57
221.67
218.78
206.93
206.49
218.77
218.35
237.54
237.87
239.20
243.87
245.51
244.52
233.40
240.09
232.10
224.50
221.38
222.71
226.19
216.97
228.61
228.53
234.19
235.09
234.71
227.80
229.41
229.83
239.62
242.03
240.89
241.75
240.71
246.40
250.23
251.24
246.43
247.81
251.52
253.55
251.96
253.20
255.91
261.92
258.59
257.27
254.37
254.28
258.49
258.30
264.29
262.62
262.87
261.70
262.08
253.49
251.92
246.67
243.59
249.35
246.41
247.62
241.67
243.08
244.93
244.09
242.90
238.95
242.45
240.61
233.74
227.01
227.33
230.12
234.99
233.46
241.19
245.77
248.52
251.55
257.00
252.23
250.20
243.12
246.54
248.49
246.98
242.23
245.64
245.26
249.69
245.57
240.28
236.61
233.76
229.90
233.21
244.20
238.09
239.79
244.62
243.45
236.33
234.31
230.20
230.67
235.66
233.67
232.17
231.94
233.35
230.84
227.49
221.02
220.17
216.81
216.54
215.59
214.07
212.05
204.37
198.94
194.09
190.54
197.60
195.83
199.41
195.81
196.10
201.50
195.12
189.82
185.55
184.69
186.52
192.25
193.71
192.11
183.71
186.21
184.07
186.87
191.37
189.95
197.78
199.15
190.20
189.27
184.50
187.67
191.10
193.98
199.87
200.13
206.10
205.54
202.34
200.32
197.04
197.26
195.24
199.62
197.01
196.64
198.59
199.57
195.02
191.14
186.22
182.72
184.47
190.91
191.17
196.20
196.51
192.25
198.29
203.61
206.10
206.77
208.47
209.02
204.47
201.90
201.03
204.27
204.38
204.73
204.37
204.72
196.69
194.66
192.82
191.95
190.20
186.34
187.15
183.31
183.53
188.80
199.78
198.69
203.61
202.47
210.25
214.83
206.29
205.31
204.57
202.97
200.31
199.19
192.46
192.42
194.69
192.67
192.64
190.53
189.88
193.50
193.55
197.87
199.60
195.84
198.16
195.61
198.69
204.92
208.46
210.61
206.31
209.09
204.38
200.80
197.43
195.23
193.44
202.90
196.99
199.07
203.95
196.95
193.46
195.96
196.95
194.90
190.83
188.81
189.46
193.91
189.63
191.42
193.51
192.30
189.38
190.84
191.75
191.79
188.41
191.06
192.37
191.28
191.92
193.94
198.70
197.23
197.32
203.83
205.49
211.10
210.38
212.59
210.46
210.08
211.18
208.91
205.48
212.76
220.81
218.68
221.41
223.02
219.77
221.36
221.87
219.37
218.24
221.32
217.82
221.19
223.15
226.99
225.63
223.08
223.39
220.78
222.43
219.85
220.83
224.55
220.78
221.01
226.80
223.97
226.13
226.21
227.18
222.09
225.60
224.37
222.73
213.02
208.77
210.10
202.99
204.19
208.39
207.72
204.61
204.22
205.69
210.56
211.73
214.91
213.56
212.61
209.18
208.68
210.27
208.64
206.20
208.88
208.36
208.03
208.79
210.09
207.90
207.73
203.05
196.67
193.65
194.71
195.05
196.47
201.59
202.75
201.24
197.98
189.55
192.53
188.48
188.49
188.95
188.56
188.85
193.31
194.95
191.84
193.84
196.22
191.62
191.98
199.27
199.27
201.60
207.68
205.36
207.05
204.18
204.69
202.87
201.12
205.00
208.19
210.99
206.87
204.48
202.37
205.07
202.00
202.04
197.85
199.17
199.74
195.06
196.20
195.88
195.67
192.50
192.45
199.18
196.46
197.26
198.66
197.78
193.41
192.34
186.19
189.45
189.98
193.45
190.96
193.40
194.53
192.40
192.90
193.61
197.23
195.82
201.37
197.96
199.45
198.10
200.03
201.50
200.93
202.98
206.44
202.77
205.38
207.15
206.70
206.76
206.23
208.24
209.33
208.70
206.34
204.76
210.20
217.74
218.23
215.90
216.05
212.89
211.08
206.75
208.55
204.93
209.59
209.52
209.84
204.43
205.15
204.57
202.53
203.14
205.97
208.44
208.59
214.26
217.58
219.86
216.69
216.29
219.60
222.90
228.24
226.47
224.13
222.80
223.59
221.79
222.35
219.17
219.76
221.69
222.47
219.57
221.41
219.95
217.43
215.99
220.84
222.84
224.63
227.63
227.88
231.83
233.55
234.02
235.92
234.91
235.91
236.32
234.89
238.63
236.55
237.90
243.04
247.15
247.02
247.99
243.57
249.83
249.28
245.62
244.81
246.05
248.18
246.86
247.39
245.18
245.80
242.80
241.20
239.69
239.08
239.41
237.25
237.62
240.96
242.24
242.45
244.77
243.78
237.49
237.01
239.04
240.68
239.90
240.24
244.51
241.16
244.40
248.22
249.33
253.29
251.31
251.44
249.34
249.11
246.66
247.26
248.96
245.68
246.39
241.49
243.82
244.75
245.10
242.93
238.24
236.69
234.15
225.34
223.15
225.68
224.39
225.61
223.88
215.26
216.72
217.10
221.94
223.41
222.50
228.09
231.48
233.00
237.30
236.46
231.60
231.84
230.25
226.19
223.16
224.91
228.29
227.52
224.17
228.20
229.92
231.00
229.76
226.37
225.87
225.08
222.75
223.30
226.47
230.88
230.35
231.10
237.35
237.24
238.96
235.30
233.95
233.68
236.56
237.39
239.35
241.11
239.63
236.27
239.36
243.05
237.22
234.50
238.92
238.18
239.52
238.77
238.45
238.60
240.32
238.56
235.49
233.22
236.60
236.69
237.37
239.97
236.35
235.33
237.76
236.94
235.42
242.59
240.66
240.74
237.46
237.07
237.96
231.81
232.16
232.21
234.22
235.97
232.70
234.91
230.04
228.98
227.27
227.79
230.90
232.31
231.19
230.63
231.41
227.67
230.61
228.85
233.21
237.05
236.52
234.28
233.61
231.41
234.23
234.53
232.72
234.06
234.98
237.64
241.34
238.13
237.72
238.73
235.43
235.62
233.89
234.83
238.79
235.80
239.44
240.77
242.20
241.86
239.35
240.54
240.50
238.97
241.37
237.91
237.33
240.35
238.98
241.34
239.44
244.26
244.22
243.68
248.03
247.86
246.71
253.08
253.96
253.50
251.86
252.21
253.62
256.91
255.59
251.93
253.80
252.61
256.45
258.93
259.18
256.01
254.07
253.58
257.11
255.09
255.72
259.02
268.29
268.46
265.10
259.88
259.19
255.28
249.69
249.04
245.42
242.41
234.94
233.46
229.96
228.45
224.17
227.70
218.61
212.79
210.90
215.11
216.02
218.20
219.64
221.36
227.77
226.41
228.43
233.00
228.92
237.70
235.77
235.70
241.81
237.69
233.29
233.44
234.08
239.53
235.53
233.35
233.77
232.85
236.28
236.23
236.29
229.73
232.67
236.74
236.31
239.09
237.43
231.30
225.77
224.71
232.87
232.16
231.06
226.05
229.47
222.06
219.51
213.07
209.65
205.73
210.48
208.41
210.43
206.73
209.52
209.32
209.71
211.60
213.48
211.44
210.77
200.75
196.27
197.76
201.61
199.04
193.22
190.34
185.43
183.72
184.94
183.31
184.89
188.24
181.25
184.48
184.74
183.73
181.86
183.25
185.19
192.48
189.26
196.15
196.89
198.07
197.04
196.46
201.06
204.68
202.94
200.96
201.20
203.24
201.27
203.49
199.84
198.31
196.88
196.61
195.29
196.33
197.18
192.96
193.16
187.08
188.94
192.17
188.81
189.32
190.31
198.91
189.36
193.75
197.96
197.22
195.54
195.36
193.58
198.70
197.28
193.21
197.18
196.79
197.47
197.60
199.60
199.91
197.75
200.53
204.17
199.27
195.26
198.44
200.16
200.48
208.04
207.81
208.58
212.52
208.24
208.27
208.77
210.47
210.04
209.03
208.51
210.28
212.37
210.17
212.09
213.93
213.10
211.68
206.95
207.60
205.55
207.67
203.28
205.71
204.25
203.11
202.74
209.73
211.31
208.90
207.91
205.32
205.01
207.28
207.06
206.70
202.11
203.87
203.47
203.41
201.83
201.10
204.96
202.95
201.88
200.41
194.83
189.90
190.99
188.72
185.35
186.94
180.89
181.33
182.89
187.09
187.08
181.66
180.85
177.81
175.25
174.48
172.25
176.22
171.67
173.82
179.32
184.77
182.13
178.84
180.06
180.87
183.37
185.57
182.93
190.21
183.39
180.29
180.59
184.63
186.74
183.82
179.95
175.08
169.25
163.00
159.01
162.71
172.57
173.46
173.54
168.05
171.50
170.08
165.14
169.68
166.37
166.17
165.51
159.30
160.53
163.30
162.22
157.81
156.86
151.91
148.55
151.75
149.38
144.39
145.10
146.74
147.13
150.79
157.00
158.17
161.72
164.44
165.17
163.88
164.84
165.06
168.31
166.31
160.76
158.30
155.13
164.17
166.90
161.52
161.66
163.76
162.18
162.63
168.59
167.36
163.85
161.32
161.66
158.66
158.36
156.69
152.67
154.53
155.98
153.44
159.88
158.70
155.36
152.68
158.28
156.15
156.66
156.30
158.74
155.71
154.11
154.63
150.55
147.90
149.71
155.69
150.86
150.08
148.62
145.37
144.71
145.89
149.08
154.98
155.60
155.45
153.07
152.99
152.30
151.37
149.62
151.12
148.97
142.23
138.33
136.98
137.73
134.97
137.54
132.65
133.07
132.32
133.05
134.69
131.98
138.73
135.48
138.64
147.25
145.83
143.25
148.85
152.73
149.81
147.41
145.17
145.21
143.04
150.62
152.38
155.86
152.04
149.98
152.97
148.99
149.55
152.06
153.11
154.17
160.14
168.76
169.54
169.47
176.87
172.73
171.69
178.03
179.12
178.55
177.41
181.56
186.58
187.07
185.78
186.40
182.10
185.29
185.73
188.31
191.13
187.50
189.77
185.26
185.41
186.88
183.37
187.53
189.95
191.32
197.19
197.84
199.48
200.34
203.05
202.42
200.58
199.82
196.68
198.37
202.23
199.70
200.98
203.45
196.28
195.99
195.58
197.07
185.70
191.07
190.36
187.73
186.77
189.24
185.45
179.70
