DJI
10629.87
10462.65
10494.50
10399.32
10470.23
10546.07
10507.58
10629.11
10414.49
10373.54
10560.10
10898.72
10664.38
10617.36
10712.91
10725.80
10768.27
10794.44
10674.99
10434.96
10645.42
10584.37
10318.93
10487.29
10635.56
10692.44
10803.16
10868.76
10786.85
10646.15
10945.75
10912.41
10662.01
10621.35
10572.55
10604.27
10609.55
10525.38
10652.66
10584.34
10678.28
10587.59
10578.24
10649.81
10646.97
10729.52
10659.98
10702.19
10881.20
10887.36
10983.63
10864.10
10965.85
10957.42
10946.72
10880.55
10781.45
10946.77
10903.32
10795.41
10891.02
10799.82
10730.88
10526.58
10526.81
10441.90
10642.53
10636.88
10495.28
10450.14
10466.31
10562.30
10591.22
10729.60
10858.25
10644.62
10208.25
10290.80
9973.46
10031.28
9823.41
9959.11
9720.76
9487.00
9389.48
9504.78
9687.53
9947.54
9785.35
9799.06
9878.79
9777.93
9485.71
9515.42
9918.05
9791.09
9845.15
10102.74
10013.47
10126.94
10158.56
10216.73
10615.83
10693.71
10579.85
10532.23
10454.34
10625.20
10692.35
10810.05
10734.97
10898.34
10876.68
10796.65
10951.24
10935.17
10883.51
10866.98
10910.44
10821.31
10877.33
10872.97
11215.92
11248.58
11301.74
11337.92
11257.24
11105.51
11122.42
11005.37
11039.14
10872.64
10911.94
10990.41
11061.52
11175.84
11070.24
11090.74
10977.00
10922.09
10948.38
10871.62
10690.13
10623.64
10645.38
10596.67
10647.33
10715.43
10604.59
10504.22
10472.48
10434.84
10566.21
10502.40
10593.72
10571.11
10479.86
10252.68
10299.40
10175.64
10241.02
10478.99
10539.06
10472.12
10606.39
10569.83
10610.00
10576.65
10424.42
10241.12
10405.67
10455.63
10416.67
10401.72
10522.81
10510.01
10551.18
10512.78
10401.31
10458.74
10293.50
10298.56
10416.25
10415.91
10412.17
10345.95
10392.52
10240.78
10320.07
10174.14
10276.90
10229.15
10423.17
10382.35
10222.03
10090.90
9919.58
9949.75
9997.49
10033.27
9840.84
9605.85
9605.51
8920.70
8903.40
8759.13
8376.21
8235.81
8603.86
8659.97
8567.39
8681.42
8847.56
8836.83
8950.59
9123.78
9060.88
9119.77
9067.94
9052.44
9240.86
9410.45
9344.16
9347.62
9384.23
9232.97
9163.22
9204.11
9377.03
9340.08
9345.62
9462.90
9545.17
9269.50
9121.98
9075.14
9263.90
9323.54
9441.03
9591.12
9554.37
9587.52
9608.00
9554.37
9750.95
9823.61
9872.39
9866.99
9976.46
9901.38
9959.71
9982.75
9872.60
9711.86
9829.42
9851.56
9763.96
9893.84
10114.29
10099.14
10049.46
9921.45
9888.37
9894.81
9766.45
9811.15
9891.97
9998.39
10070.49
9985.18
10035.34
10035.34
10088.14
10131.31
10136.99
10021.50
10073.40
10172.14
10259.74
10197.05
10150.55
10094.09
10067.86
9987.53
9891.42
9924.15
9712.27
9850.04
9771.85
9713.80
9730.96
9796.07
9840.08
9865.75
9618.24
9762.86
9920.00
9907.26
9687.09
9685.43
9653.39
9625.44
9744.24
9884.78
9863.74
9989.67
10001.99
9903.04
9745.14
9941.17
9834.68
9968.15
10145.71
10115.26
10127.58
10106.13
10368.86
10586.82
10433.41
10574.29
10525.37
10572.49
10611.24
10632.35
10501.85
10517.14
10607.23
10577.75
10635.25
10501.57
10479.84
10427.67
10281.67
10353.36
10426.91
10403.94
10362.70
10313.71
10198.29
10235.17
10271.64
10249.08
10208.67
10381.73
10176.08
10190.82
10093.67
10301.32
10220.78
10205.28
10257.11
10136.43
10089.24
10030.43
10035.06
9910.72
9819.87
9946.22
10059.63
10091.87
10006.63
9808.04
9836.55
10141.83
10037.42
9939.92
10109.66
10298.14
10243.68
10289.21
10353.08
10229.50
10105.71
10157.88
10216.08
10104.26
9981.58
9923.04
9911.69
9925.25
9709.79
9687.84
9796.80
9624.64
9589.67
9645.40
9517.26
9617.71
9502.80
9474.21
9687.42
9706.12
9561.57
9431.77
9253.79
9281.82
9126.82
9120.11
9269.92
9243.26
9109.79
9007.75
9054.97
9379.50
9274.90
9096.09
8813.50
8801.53
8684.53
8639.19
8473.11
8542.48
8409.49
8019.26
7784.58
7702.34
8191.29
8186.31
8264.39
8711.88
8680.03
8736.59
8506.62
8313.13
8043.63
8274.09
8456.15
8712.02
8745.45
8688.89
8482.39
8743.31
8818.14
8778.06
8990.79
8872.07
8957.23
9053.64
8872.96
8919.01
8824.41
8694.09
8670.99
8663.50
8308.05
8425.12
8283.70
8427.20
8519.38
8602.61
8581.17
8379.41
8312.69
8380.18
8207.55
8172.45
7942.39
7986.02
7872.15
7683.13
7841.82
7997.12
7701.45
7591.93
7938.79
7755.61
7717.19
7528.40
7422.84
7501.49
7286.27
7533.95
7850.29
7877.40
8255.68
8036.03
8275.04
8322.40
8538.24
8450.16
8494.27
8317.34
8443.99
8368.04
8368.94
8427.41
8397.03
8517.64
8571.60
8678.27
8771.01
8586.24
8537.13
8358.95
8386.00
8398.49
8542.13
8579.09
8486.57
8474.78
8623.01
8845.15
8804.84
8849.40
8676.42
8931.68
8896.09
8862.57
8742.93
8737.85
8623.28
8645.77
8473.41
8574.26
8589.14
8538.40
8433.71
8627.40
8535.39
8447.35
8364.80
8511.32
8493.29
8448.11
8432.61
8303.78
8332.85
8341.63
8607.52
8601.69
8773.57
8740.59
8595.31
8776.18
8784.89
8785.98
8842.62
8723.18
8697.87
8586.74
8442.90
8318.73
8369.47
8131.01
7989.56
8088.84
8110.71
7945.13
8053.81
8109.82
8013.29
7985.18
7929.30
7864.23
7920.11
7843.11
7758.17
7749.87
7908.80
8041.15
8000.60
7914.96
8018.11
7858.24
7909.50
7806.98
7884.99
7891.08
7837.86
7704.87
7775.60
7673.99
7740.03
7568.18
7524.06
7552.07
7821.75
7859.71
8141.92
8194.23
8265.45
8286.60
8521.97
8214.68
8280.23
8229.88
8201.45
8145.77
7992.13
8069.86
8285.06
8240.38
8277.15
8300.41
8298.92
8197.94
8221.33
8203.41
8351.10
8402.36
8257.61
8337.65
8328.90
8484.99
8515.66
8440.04
8306.35
8471.61
8502.99
8480.09
8454.25
8582.68
8531.57
8588.36
8560.63
8491.22
8604.60
8726.73
8679.25
8647.82
8713.14
8678.97
8493.39
8491.36
8516.43
8594.02
8601.38
8781.35
8793.12
8711.18
8850.26
8897.81
8922.95
9038.98
9041.30
9062.79
8980.00
9054.89
9183.22
9196.55
9117.12
9318.96
9323.02
9293.80
9179.53
9200.75
9072.95
9109.85
9011.53
9079.04
8989.05
8985.44
9040.95
9142.84
9070.21
9216.79
9223.09
9156.21
9036.04
9119.59
9177.15
9128.97
9094.59
9050.82
9188.15
9096.69
9158.45
9194.24
9112.51
9284.57
9266.51
9204.46
9200.05
9233.80
9153.97
9186.04
9036.32
9061.74
9126.45
9191.09
9217.35
9310.06
9271.76
9310.56
9321.69
9412.45
9428.90
9397.51
9423.68
9348.87
9317.64
9340.45
9333.79
9374.21
9415.82
9523.27
9568.46
9587.90
9503.34
9586.29
9507.20
9420.46
9459.76
9471.55
9448.81
9567.34
9545.65
9659.13
9644.82
9535.41
9576.04
9425.51
9343.96
9313.08
9380.24
9275.06
9469.20
9487.80
9572.31
9594.98
9654.61
9630.90
9680.01
9674.68
9764.38
9812.98
9803.05
9791.72
9721.79
9777.94
9747.64
9598.24
9613.13
9582.46
9608.16
9748.31
9774.53
9786.61
9801.12
9858.46
9838.83
9820.83
9856.97
9809.79
9756.53
9737.79
9848.83
9837.94
9768.68
9710.83
9624.16
9690.46
9619.42
9628.53
9747.79
9763.94
9779.57
9782.46
9899.05
9853.64
9873.42
9930.82
9862.68
9965.27
9923.42
9921.86
10008.16
10042.16
10022.82
10129.56
10145.26
10248.08
10278.22
10338.00
10341.26
10305.19
10324.67
10450.00
10425.04
10453.92
10409.85
10544.07
10538.66
10529.03
10592.44
10458.89
10485.18
10427.18
10538.37
10553.85
10600.51
10528.66
10623.62
10623.18
10568.29
10702.51
10609.92
10468.37
10510.29
10488.07
10499.18
10505.18
10470.74
10495.55
10593.03
10579.03
10613.85
10737.70
10694.07
10627.85
10714.88
10671.99
10664.73
10619.03
10609.62
10566.37
10601.62
10580.14
10583.92
10678.14
10591.48
10593.11
10588.00
10595.55
10529.48
10456.96
10296.89
10128.38
10240.08
10102.89
10184.67
10300.30
10295.78
10186.60
10064.75
10063.64
10048.23
10218.82
10212.97
10329.63
10381.70
10357.70
10373.33
10470.59
10558.37
10570.81
10480.15
10442.03
10515.56
10381.28
10377.95
10397.46
10451.97
10437.85
10314.50
10317.27
10461.20
10472.84
10444.73
10478.16
10342.60
10272.27
10225.57
10314.00
10317.20
10310.95
10241.26
10117.34
9990.02
10019.47
10045.16
10010.74
10012.87
9906.91
9968.51
9937.71
9937.64
9966.74
9958.43
10117.62
10109.89
10205.20
10188.45
10202.65
10262.97
10195.91
10242.82
10391.08
10432.52
10368.44
10410.10
10334.73
10380.43
10379.58
10377.52
10416.41
10371.47
10395.07
10479.57
10443.81
10371.84
10357.09
10413.43
10435.48
10334.16
10282.83
10219.34
10240.29
10171.56
10213.22
10238.22
10247.59
10208.80
10163.16
10139.78
10094.06
10149.07
10046.13
10050.33
9962.22
9961.92
10085.14
10117.07
10129.24
10139.71
10179.16
10120.24
10126.51
9963.03
9815.33
9814.66
9944.67
9938.32
9814.59
9825.35
9954.55
9972.83
10083.15
10040.82
10110.14
10073.05
10098.63
10181.74
10173.41
10195.01
10122.52
10173.92
10168.46
10290.28
10260.20
10342.79
10313.36
10289.10
10313.07
10314.76
10318.16
10231.36
10244.49
10284.46
10204.89
10244.93
10109.18
10038.90
10047.24
9988.54
10077.40
10136.24
10080.27
10192.65
10216.54
10177.68
10239.92
10125.40
10055.20
10081.97
10077.18
10002.33
9894.45
9933.38
9956.32
9897.62
9886.93
9865.76
9757.81
9749.99
9888.48
10002.03
10004.54
10027.47
10054.39
10035.73
10137.05
10314.76
10387.54
10391.31
10386.37
10385.48
10469.84
10539.01
10550.24
10487.65
10549.57
10572.55
10456.91
10489.42
10492.60
10520.31
10522.23
10475.90
10428.02
10590.22
10585.12
10592.21
10547.06
10440.58
10494.23
10552.82
10543.22
10638.32
10676.45
10691.45
10705.64
10649.92
10661.60
10759.43
10815.89
10827.12
10776.13
10854.54
10829.19
10800.30
10783.01
10729.43
10630.78
10597.83
10622.88
10603.96
10621.03
10556.22
10617.78
10505.83
10558.00
10628.79
10539.97
10471.47
10392.99
10368.61
10461.56
10498.59
10467.40
10427.20
10489.94
10551.94
10596.79
10593.10
10716.13
10715.76
10724.63
10664.11
10749.61
10796.01
10791.13
10837.32
10834.88
10754.26
10785.22
10611.20
10673.79
10748.79
10841.60
10766.23
10830.00
10811.97
10833.03
10940.55
10936.86
10912.62
10805.62
10851.51
10774.36
10804.51
10745.10
10633.07
10626.35
10629.67
10565.39
10470.51
10456.02
10442.87
10485.65
10405.70
10540.93
10503.76
10404.30
10421.14
10458.46
10486.02
10546.32
10461.34
10448.56
10507.97
10403.93
10278.75
10087.51
10071.25
10127.41
10012.36
10218.60
10157.71
10242.47
10151.13
10198.80
10070.37
10192.51
10251.70
10256.95
10384.64
10340.38
10345.40
10384.34
10281.11
10300.25
10189.48
10140.12
10252.29
10331.88
10464.45
10493.19
10471.91
10523.56
10503.68
10457.80
10537.60
10542.55
10467.48
10549.87
10553.49
10460.97
10467.03
10483.07
10476.86
10503.02
10512.63
10522.56
10547.57
10566.37
10578.65
10623.07
10609.11
10599.67
10587.93
10421.44
10297.84
10290.78
10405.63
10374.48
10274.97
10303.44
10371.80
10270.68
10302.29
10449.14
10519.72
10513.89
10557.39
10628.89
10640.83
10574.99
10646.56
10689.15
10627.77
10651.18
10596.48
10579.77
10637.09
10705.55
10640.91
10623.15
10683.74
10697.59
10610.10
10558.03
10536.93
10615.67
10594.41
10685.89
10600.31
10634.38
10513.45
10550.71
10554.93
10559.23
10569.89
10519.58
10434.87
10450.63
10397.29
10463.05
10412.82
10481.60
10459.63
10447.37
10589.24
10633.50
10595.93
10678.56
10682.94
10597.44
10544.90
10558.75
10641.94
10557.63
10481.52
10378.03
10422.05
10419.59
10443.63
10456.21
10473.09
10552.78
10568.70
10535.48
10441.11
10317.36
10287.10
10292.31
10238.76
10253.17
10216.91
10216.59
10287.34
10348.10
10285.26
10414.13
10281.10
10215.22
10385.00
10377.87
10344.98
10229.95
10402.77
10440.07
10406.77
10472.73
10522.59
10530.76
10586.23
10539.72
10546.21
10640.10
10686.04
10697.17
10686.44
10674.76
10720.22
10766.33
10820.28
10871.43
10916.09
10931.62
10890.72
10888.16
10805.87
10912.57
10877.51
10835.01
10856.86
10810.91
10755.12
10778.58
10767.77
10823.72
10883.51
10881.67
10875.59
10836.53
10805.55
10833.73
10889.44
10883.27
10777.77
10796.26
10784.82
10717.50
10847.41
10880.15
10882.15
10959.31
11011.90
11011.58
11043.44
10962.36
10959.87
10896.32
10854.86
10880.71
10667.39
10688.77
10712.22
10709.74
10809.47
10907.21
10899.92
10864.86
10953.95
10851.98
10793.62
10798.27
10749.76
10858.62
10883.35
10919.05
10892.32
11028.39
11058.97
11120.68
11115.32
11069.06
11137.17
11069.22
11061.85
11097.55
10993.41
11053.53
11025.51
11021.59
10958.59
10980.69
11005.74
10972.28
11076.34
11076.02
11151.34
11209.77
11253.24
11279.65
11274.53
11235.47
11317.43
11270.29
11279.97
11250.11
11154.54
11215.70
11150.70
11109.32
11144.94
11203.85
11239.55
11216.50
11120.04
11141.33
11089.63
11129.97
11137.65
11073.78
11268.77
11278.77
11342.89
11347.45
11336.32
11283.25
11354.49
11382.51
11367.14
11343.29
11416.45
11400.28
11438.86
11577.74
11584.54
11639.77
11642.65
11500.73
11380.99
11428.77
11419.89
11205.61
11128.29
11144.06
11125.33
11098.35
11117.32
11211.05
11278.61
11094.43
11168.31
11260.28
11247.87
11048.72
11002.14
10930.90
10938.82
10891.92
10792.58
10706.14
10816.92
11015.19
11014.55
10942.11
10974.84
11079.46
11019.11
10989.09
11045.28
10924.74
10973.56
11190.80
11150.22
11228.02
11151.82
11225.30
11090.67
11103.55
11134.77
11013.18
10846.29
10739.35
10747.36
10799.23
11011.42
10928.10
10868.38
11051.05
11103.71
11102.51
11100.43
11219.70
11185.68
11125.73
11199.93
11242.59
11240.35
11219.38
11173.59
11076.18
11124.37
11088.03
11097.87
11230.26
11327.12
11334.96
11381.47
11345.05
11339.84
11297.90
11304.46
11284.05
11352.01
11369.94
11382.91
11381.15
11464.15
11469.28
11406.20
11331.44
11392.11
11396.84
11498.09
11543.32
11527.39
11560.77
11555.00
11540.91
11613.19
11533.23
11508.10
11575.81
11669.39
11689.24
11718.45
11679.07
11670.35
11727.34
11850.61
11866.69
11850.21
11857.81
11867.17
11852.13
11947.70
11960.51
11980.60
11950.02
11992.68
12011.73
12002.37
12116.91
12127.88
12134.68
12163.66
12090.26
12086.50
12080.73
12031.02
12018.54
11986.04
12105.55
12156.77
12176.54
12103.30
12108.43
12131.88
12218.01
12251.71
12305.82
12342.56
12316.54
12321.59
12326.95
12280.17
12121.79
12136.45
12226.73
12221.93
12194.13
12283.85
12331.60
12309.25
12278.41
12307.49
12328.48
12315.58
12317.50
12416.76
12445.52
12441.27
12471.32
12463.87
12421.25
12343.22
12407.63
12510.57
12501.52
12463.15
12474.50
12480.69
12398.01
12423.49
12416.60
12442.16
12514.98
12556.08
12582.59
12577.15
12567.93
12565.53
12477.16
12533.80
12621.77
12502.56
12487.02
12490.78
12523.31
12621.69
12673.68
12653.49
12661.74
12666.31
12666.87
12637.63
12580.83
12552.55
12654.85
12741.86
12765.01
12767.57
12786.64
12786.64
12738.41
12686.02
12647.48
12632.26
12216.24
12268.63
12234.34
12114.10
12050.41
12207.59
12192.45
12260.70
12276.32
12318.62
12075.96
12133.40
12159.68
12110.41
12226.17
12288.10
12447.52
12461.14
12481.01
12469.07
12397.29
12300.36
12348.75
12354.35
12382.30
12510.30
12530.05
12560.20
12569.14
12573.85
12484.62
12552.96
12612.13
12720.46
12773.04
12803.84
12808.63
12961.98
12919.40
12953.94
13089.89
13105.50
13120.94
13062.91
13136.14
13211.88
13241.38
13264.62
13312.97
13309.07
13362.87
13215.13
13326.22
13346.78
13383.84
13487.53
13476.72
13556.53
13542.88
13539.95
13525.65
13441.13
13507.28
13521.34
13633.08
13627.64
13668.11
13676.32
13595.46
13465.67
13266.73
13424.39
13424.96
13295.01
13482.35
13553.73
13639.48
13612.98
13635.42
13489.42
13545.84
13360.26
13352.05
13337.66
13427.73
13422.28
13408.62
13535.43
13577.30
13565.84
13611.68
13649.97
13501.70
13577.87
13861.73
13907.25
13950.98
13971.55
13918.22
14000.41
13851.08
13943.42
13716.95
13785.07
13473.57
13265.47
13358.31
13211.99
13362.37
13463.33
13181.91
13468.78
13504.30
13657.86
13270.68
13239.54
13236.53
13028.92
12861.47
12845.78
13079.08
13121.35
13090.86
13236.13
13235.88
13378.87
13322.13
13041.85
13289.29
13238.73
13357.74
13448.86
13305.47
13363.35
13113.38
13127.85
13308.39
13291.65
13424.88
13442.52
13403.42
13739.39
13815.56
13766.70
13820.19
13759.06
13778.65
13878.15
13912.94
13895.63
14087.55
14047.31
13968.05
13974.31
14066.01
14043.73
14164.53
14078.69
14015.12
14093.08
13984.80
13912.94
13892.54
13888.96
13522.02
13566.97
13676.23
13675.25
13671.92
13806.70
13870.26
13792.47
13930.01
13567.87
13595.10
13543.40
13660.94
13300.02
13266.29
13042.74
12987.55
13307.09
13231.01
13110.05
13176.79
12958.44
13010.14
12799.04
12980.88
12743.44
12958.44
13289.45
13311.73
13371.72
13314.57
13248.73
13444.96
13619.89
13625.58
13727.03
13432.77
13473.90
13517.96
13339.85
13167.20
13232.47
13207.27
13245.64
13450.65
13549.33
13551.69
13359.61
13365.87
13264.82
13043.96
13056.72
12800.18
12827.49
12589.07
12735.31
12853.09
12606.30
12778.15
12501.11
12466.16
12159.21
12099.30
11971.19
12270.17
12378.61
12207.17
12383.89
12480.30
12442.83
12650.36
12743.19
12635.16
12265.13
12200.10
12247.00
12182.13
12240.01
12373.41
12552.24
12376.98
12348.21
12337.22
12427.26
12284.30
12381.02
12570.22
12684.92
12694.28
12582.18
12266.39
12258.90
12213.80
12254.99
12040.39
11893.69
11740.15
12156.81
12110.24
12145.74
11951.09
11972.25
12392.66
12099.66
12361.32
12548.64
12532.60
12422.86
12302.46
12216.40
12262.89
12654.36
12605.83
12626.03
12609.42
12612.43
12576.44
12527.26
12581.98
12325.42
12302.06
12362.47
12619.27
12620.49
12849.36
12825.02
12720.23
12763.22
12848.95
12891.86
12871.75
12831.94
12820.13
13010.00
13058.20
12969.54
13020.83
12814.35
12866.78
12745.88
12876.31
12832.18
12898.38
12992.66
12986.80
13028.16
12828.68
12601.19
12625.62
12479.63
12548.35
12594.03
12646.22
12638.32
12503.82
12402.85
12390.48
12604.45
12209.81
12280.32
12289.76
12083.77
12141.58
12307.35
12269.08
12160.30
12029.06
12063.09
11842.69
11842.36
11807.43
11811.83
11453.42
11346.51
11350.01
11382.26
11215.51
11288.54
11231.96
11384.21
11147.44
11229.02
11100.54
11055.19
10962.54
11239.28
11446.66
11496.57
11467.34
11602.50
11632.38
11349.28
11370.69
11131.08
11397.56
11583.69
11378.02
11326.32
11284.15
11615.77
11656.07
11431.43
11734.32
11782.35
11642.47
11532.96
11615.93
11659.90
11479.39
11348.55
11417.43
11430.21
11628.06
11386.25
11412.87
11502.51
11715.15
11543.96
11516.92
11532.88
11188.23
11220.96
11510.74
11230.73
11268.92
11433.71
11421.99
10917.51
11059.02
10609.66
11019.69
11388.44
11015.69
10854.17
10825.17
11022.06
11143.13
10365.45
10850.66
10831.07
10482.85
10325.38
9955.50
9447.11
9258.10
8579.19
8451.19
9387.61
9310.99
8577.91
8979.26
8852.22
9265.43
9033.66
8519.21
8691.25
8378.95
8175.77
9065.12
8990.96
9180.69
9325.01
9319.83
9625.28
9139.27
8695.79
8943.81
8870.54
8693.96
8282.66
8835.25
8497.31
8273.58
8424.75
7997.28
7552.29
8046.42
8443.39
8479.47
8726.61
8829.04
8149.09
8419.09
8591.69
8376.24
8635.42
8934.18
8691.33
8761.42
8565.09
8629.68
8564.53
8924.14
8824.34
8604.99
8579.11
8519.69
8419.49
8468.48
8515.55
8483.93
8668.39
8776.39
9034.69
8952.89
9015.10
8769.70
8742.46
8599.18
8474.05
8448.56
8200.14
8212.49
8281.22
7949.09
8228.10
8122.80
8077.56
8116.03
8174.73
8375.45
8149.01
8000.86
7936.75
8078.36
7956.66
8063.07
8280.59
8270.87
7888.88
7939.53
7932.76
7850.41
7552.60
7555.63
7465.95
7365.67
7114.78
7350.94
7270.89
7182.08
7062.93
6763.29
6726.02
6875.84
6594.44
6626.94
6547.05
6926.49
6930.40
7170.06
7223.98
7216.97
7395.70
7486.58
7400.80
7278.38
7775.86
7659.97
7749.81
7924.56
7776.18
7522.02
7608.92
7761.60
7978.08
8017.59
7975.85
7789.56
7837.11
8083.38
8057.81
7920.18
8029.62
8125.43
8131.33
7841.73
7969.56
7886.57
7957.06
8076.29
8025.00
8016.95
8185.73
8168.12
8212.41
8426.74
8410.65
8512.28
8409.85
8574.65
8418.77
8469.11
8284.89
8331.32
8268.64
8504.08
8474.85
8422.04
8292.13
8277.32
8473.49
8300.02
8403.80
8500.33
8721.44
8740.87
8675.24
8750.24
8763.13
8764.49
8763.06
8739.02
8770.92
8799.26
8612.13
8504.67
8497.18
8555.60
8539.73
8339.01
8322.91
8299.86
8472.40
8438.39
8529.38
8447.00
8504.06
8280.74
8324.87
8163.60
8178.41
8183.17
8146.52
8331.68
8359.49
8616.21
8711.82
8743.94
8848.15
8915.94
8881.26
9069.29
9093.24
9108.51
9096.72
9070.72
9154.46
9171.61
9286.56
9320.19
9280.97
9256.26
9370.07
9337.95
9241.45
9361.61
9398.19
9321.40
9135.34
9217.94
9279.16
9350.05
9505.96
9509.28
9539.29
9543.52
9580.63
9544.20
9496.28
9310.60
9280.67
9344.61
9441.27
9497.34
9547.22
9627.48
9605.41
9626.80
9683.41
9791.71
9783.92
9820.20
9778.86
9829.87
9748.55
9707.44
9665.19
9789.36
9742.20
9712.28
9509.28
9487.67
9599.75
9731.25
9725.58
9786.87
9864.94
9885.80
9871.06
10015.86
10062.94
9995.91
10092.19
10041.48
9949.36
10081.31
9972.18
9867.96
9882.17
9762.69
9962.58
9712.73
9789.44
9771.91
9802.14
10005.96
10023.42
10226.94
10246.97
10291.26
10197.47
10270.47
10406.96
10437.42
10426.31
10332.44
10318.16
10450.95
10433.71
10464.40
10309.92
10344.84
10471.58
10452.68
10366.15
10388.90
10390.11
10285.97
10337.05
10405.83
10471.50
10501.05
10452.00
10441.12
10308.26
10328.89
10414.14
10464.93
10466.44
10520.10
10547.08
10545.41
10548.51
10428.05
10583.96
10572.02
10573.68
10606.86
10618.19
10663.99
10627.26
10680.77
10710.55
10609.65
10725.43
10603.15
10389.88
10172.98
10196.86
10194.29
10236.16
10120.46
10067.33
10185.53
10296.85
10270.55
10002.18
10012.23
9908.39
10058.64
10038.38
10144.19
10099.14
10268.81
10309.24
10392.90
10402.35
10383.38
10282.41
10374.16
10321.03
10325.26
10403.79
10405.98
10396.76
10444.14
10566.20
10552.52
10564.38
10567.33
10611.84
10624.69
10642.15
10685.98
10733.67
10779.17
10741.98
10785.89
10888.83
10836.15
10841.21
10850.36
10895.86
10907.42
10856.63
10927.07
10973.55
10969.99
10897.52
10927.07
10997.35
11005.97
11019.42
11123.11
11144.57
11018.66
11092.05
11117.06
11124.92
11134.29
11204.28
11205.03
10991.99
11045.27
11167.32
11008.61
11151.83
10926.77
10868.12
10520.32
10380.43
10785.14
10748.26
10896.91
10782.95
10620.16
10625.83
10510.95
10444.37
10068.01
10193.39
10066.57
10043.75
9974.45
10258.99
10136.63
10024.02
10249.54
10255.28
9931.97
9816.49
9939.98
9899.25
10172.53
10211.07
10190.89
10404.77
10409.46
10434.17
10450.64
10442.41
10293.52
10298.44
10152.80
10143.81
10138.52
9870.30
9774.02
9732.53
9686.48
9743.62
10018.28
10138.99
10198.03
10216.27
10363.02
10366.72
10359.31
10097.90
10154.43
10229.96
10120.53
10322.30
10424.62
10525.43
10537.69
10497.88
10467.16
10465.94
10674.38
10636.38
10680.43
10674.98
10653.56
10698.75
10644.25
10378.83
10319.95
10303.15
10302.01
10405.85
10415.54
10271.21
10213.62
10174.41
10040.45
10060.06
9985.81
10150.65
10009.73
10014.72
10269.47
10320.10
10447.93
10340.69
10387.01
10415.24
10462.77
10544.13
10526.49
10572.73
10594.83
10607.85
10753.62
10761.03
10739.31
10662.42
10860.26
10812.04
10858.14
10835.28
10788.05
10829.68
10751.27
10944.72
10967.65
10948.58
11006.48
11010.34
11020.40
11096.08
11094.57
11062.78
11143.69
10978.62
11107.97
11146.57
11132.56
11164.05
11169.46
11126.28
11113.95
11118.49
11124.62
11188.72
11215.13
11434.84
11444.08
11406.84
11346.75
11357.04
11283.10
11192.58
11201.97
11023.50
11007.88
11181.23
11203.55
11178.58
11036.37
11187.28
11092.00
11052.49
11006.02
11255.78
11362.41
11382.09
11362.19
11359.16
11372.48
11370.06
11410.32
11428.56
11476.54
11457.47
11499.25
11491.91
11478.13
11533.16
11559.49
11573.49
11555.03
11575.54
11585.38
11569.71
11577.51
11670.75
11691.18
11722.89
11697.31
11674.76
11637.45
11671.88
11755.44
11731.90
11787.38
11837.93
11825.29
11822.80
11871.84
11980.52
11977.19
11985.44
11989.83
11823.70
11891.93
12040.16
12041.97
12062.26
12092.15
12161.63
12233.15
12239.89
12229.29
12273.26
12268.19
12226.64
